CWE ID,Project Name,Vulnerable File,Programming Language,Line Number,Code Snippet,Exact Vulnerable Line,Description
CWE-23,sakaiproject/sakai,signup/tool/src/java/org/sakaiproject/signup/tool/SignupServlet.java,Java,135,"protected void dispatch(HttpServletRequest req, HttpServletResponse res)
			throws ServletException, IOException {

		ToolSession session = null;
		String target = req.getPathInfo();

		
		if (sendToHelper(req, res, target)) {
			return;
		}

		
		
		if (isResourceRequest(target)) {
			
			RequestDispatcher resourceDispatcher = getServletContext().getRequestDispatcher(target);
			if (resourceDispatcher != null) {
				resourceDispatcher.forward(req, res);
				return;
			}
		}

		if (""Title"".equals(req.getParameter(""panel""))) {
			
			target = ""/title.jsf"";
		}

		else {
			session = SessionManager.getCurrentToolSession();

			if (target == null || ""/"".equals(target) || target.length() == 0) {
				if (!m_defaultToLastView) {
					
					session.clearAttributes();
				}

				target = computeDefaultTarget();

				
				if (!target.startsWith(""/"")) {
					target = ""/"" + target;
				}

				
				
				res.sendRedirect(Web.returnUrl(req, target));
				return;
			}

			
			String newTarget = redirectRequestedTarget(target);

			
			if (!newTarget.startsWith(""/"")) {
				newTarget = ""/"" + newTarget;
			}

			if (!newTarget.equals(target)) {
				
				
				res.sendRedirect(Web.returnUrl(req, newTarget));
				return;
			}
			target = newTarget;

			
			session.setAttribute(LAST_VIEW_VISITED, target);
		}

		
		target = m_path + target;

		
		int lastSlash = target.lastIndexOf(""/"");
		int lastDot = target.lastIndexOf(""."");
		if (lastDot < 0 || lastDot < lastSlash) {
			target += JSF_EXT;
		}

		
		req.setAttribute(URL_PATH, m_path);
		req.setAttribute(URL_EXT, "".jsp"");

		
		
		
		
		req.setAttribute(Tool.NATIVE_URL, Tool.NATIVE_URL);

		
		
		res.setContentType(""text/html; charset=UTF-8"");
		res.addHeader(""Cache-Control"", ""no-store"");

		if (session != null && (""true"").equals(session.getAttribute(""SENT_TO_FILEPICKER_HELPER""))) {
			AttachmentHandler bean = (AttachmentHandler) lookupBeanFromExternalServlet(""AttachmentHandler"", req, res);
			bean.setAttachmentItems();
			session.removeAttribute(""SENT_TO_FILEPICKER_HELPER"");
		}

		
		log.debug(""dispatching path: "" + req.getPathInfo() + "" to: "" + target
				+ "" context: "" + getServletContext().getServletContextName());
		RequestDispatcher dispatcher = getServletContext().getRequestDispatcher(target);
		dispatcher.forward(req, res);

		
		req.removeAttribute(Tool.NATIVE_URL);
		req.removeAttribute(URL_PATH);
		req.removeAttribute(URL_EXT);

		
		if (!sendToHelper(req, res, """")) {
			ToolSession toolSession = SessionManager.getCurrentToolSession();
			if ((""true"").equals(toolSession.getAttribute(""SENT_TO_FILEPICKER_HELPER""))) {
				AttachmentHandler bean = (AttachmentHandler) lookupBeanFromExternalServlet(""AttachmentHandler"", req, res);
				bean.setAttachmentItems();
				toolSession.removeAttribute(""SENT_TO_FILEPICKER_HELPER"");
			}
		}
	}",RequestDispatcher resourceDispatcher = getServletContext().getRequestDispatcher(target);,"Unsanitized input from the request URL flows into getRequestDispatcher, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to read arbitrary files."
CWE-23,stanfordnlp/CoreNLP,src/edu/stanford/nlp/sentiment/ConvertMatlabModel.java,Java,62,"public static SimpleMatrix loadMatrix(String binaryName, String textName) throws IOException {
    File matrixFile = new File(binaryName);
    if (matrixFile.exists()) {
      return SimpleMatrix.loadBinary(matrixFile.getPath());
    }

    matrixFile = new File(textName);
    if (matrixFile.exists()) {
      return NeuralUtils.loadTextMatrix(matrixFile);
    }

    throw new RuntimeException(""Could not find either "" + binaryName + "" or "" + textName);
  }",if (matrixFile.exists()) {,"Unsanitized input from a command line argument flows into exists, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to bypass the logic of the application in the conditional expression."
CWE-23,OpenRefine/OpenRefine,server/src/com/google/refine/Refine.java,Java,436,"static private String getDataDir() {
        String data_dir = Configurations.get(""refine.data_dir"");
        if (data_dir != null) {
            return data_dir;
        }

        File dataDir = null;
        File grefineDir = null;
        File gridworksDir = null;

        String os = System.getProperty(""os.name"").toLowerCase();
        if (os.contains(""windows"")) {
            File parentDir = null;
            String appData = System.getenv(""APPDATA"");
            if (appData != null && appData.length() > 0) {
                
                parentDir = new File(appData);
            } else {
                
                String userProfile = System.getProperty(""user.home"");
                if (userProfile != null && userProfile.length() > 0) {
                    
                    parentDir = new File(userProfile);
                }
            }

            if (parentDir == null) {
                parentDir = new File(""."");
            }

            dataDir = new File(parentDir, ""OpenRefine"");
            grefineDir = new File(new File(parentDir, ""Google""), ""Refine"");
            gridworksDir = new File(parentDir, ""Gridworks"");
        } else if (os.contains(""os x"")) {
            
            String home = System.getProperty(""user.home"");

            String data_home = (home != null) ? home + ""/Library/Application Support/OpenRefine"" : "".openrefine"";
            dataDir = new File(data_home);

            String grefine_home = (home != null) ? home + ""/Library/Application Support/Google/Refine"" : "".google-refine"";
            grefineDir = new File(grefine_home);

            String gridworks_home = (home != null) ? home + ""/Library/Application Support/Gridworks"" : "".gridworks"";
            gridworksDir = new File(gridworks_home);
        } else { 
            
            
            String data_home = System.getenv(""XDG_DATA_HOME"");
            if (data_home == null) { 
                String home = System.getProperty(""user.home"");
                if (home == null) {
                    home = ""."";
                }
                data_home = home + ""/.local/share"";
            }

            dataDir = new File(data_home + ""/openrefine"");
            grefineDir = new File(data_home + ""/google/refine"");
            gridworksDir = new File(data_home + ""/gridworks"");
        }

        
        if (!dataDir.exists()) {
            if (grefineDir.exists()) {
                if (gridworksDir.exists()) {
                    logger.warn(""Found both Gridworks: "" + gridworksDir
                            + "" & Googld Refine dirs "" + grefineDir);
                }
                if (grefineDir.renameTo(dataDir)) {
                    logger.info(""Renamed Google Refine directory "" + grefineDir
                            + "" to "" + dataDir);
                } else {
                    logger.error(""FAILED to rename Google Refine directory ""
                            + grefineDir
                            + "" to "" + dataDir);
                }
            } else if (gridworksDir.exists()) {
                if (gridworksDir.renameTo(dataDir)) {
                    logger.info(""Renamed Gridworks directory "" + gridworksDir
                            + "" to "" + dataDir);
                } else {
                    logger.error(""FAILED to rename Gridworks directory ""
                            + gridworksDir
                            + "" to "" + dataDir);
                }
            }
        }

        
        if (!dataDir.exists()) {
            logger.info(""Creating new workspace directory "" + dataDir);
            if (!dataDir.mkdirs()) {
                logger.error(""FAILED to create new workspace directory "" + dataDir);
            }
        }

        return dataDir.getAbsolutePath();
    }",if (!dataDir.exists()) {,"Unsanitized input from an environment path variable flows into exists, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to bypass the logic of the application in the conditional expression."
CWE-23,apache/nifi,nifi-commons/nifi-flowfile-packager/src/main/java/org/apache/nifi/util/Unpackage.java,Java,70,"public static void main(final String[] args) throws IOException {
        if (args.length < 2) {
            printUsage();
            return;
        }

        final String version = args[0];

        int inputFileCount = 0;
        int outputFileCount = 0;

        for (int i = 1; i < args.length; i++) {
            final String filename = args[i];
            final File inFile = new File(filename);

            if (inFile.isDirectory()) {
                System.out.println(""WARNING: input file "" + inFile + "" is a directory; skipping"");
                continue;
            }

            if (!inFile.exists() || !inFile.canRead()) {
                System.out.println(""ERROR: unable to read file "" + inFile);
                continue;
            }

            final File outputDir = new File(inFile.getAbsolutePath() + "".unpacked"");
            if (!outputDir.exists() && !outputDir.mkdir()) {
                System.out.println(""ERROR: Unable to create directory "" + outputDir);
                continue;
            }

            final File tempFile = new File(outputDir, "".temp."" + UUID.randomUUID().toString() + "".unpackage"");
            inputFileCount++;
            try (final FileInputStream fis = new FileInputStream(inFile);
                    final BufferedInputStream bufferedIn = new BufferedInputStream(fis)) {

                final FlowFileUnpackager unpackager = createUnpackager(version);
                while (unpackager.hasMoreData()) {
                    outputFileCount++;
                    final Map<String, String> attributes;

                    try (final FileOutputStream fos = new FileOutputStream(tempFile);
                            final BufferedOutputStream bufferedOut = new BufferedOutputStream(fos)) {
                        attributes = unpackager.unpackageFlowFile(bufferedIn, bufferedOut);
                    }

                    String outputFilename = attributes.get(""filename"");
                    if (outputFilename == null) {
                        outputFilename = attributes.get(""nf.file.name"");
                    }

                    final File outputFile = new File(outputDir, outputFilename);
                    tempFile.renameTo(outputFile);

                    final File attributeFilename = new File(outputDir, outputFilename + "".attributes"");
                    try (final FileOutputStream fos = new FileOutputStream(attributeFilename);
                            final BufferedOutputStream bufferedOut = new BufferedOutputStream(fos)) {

                        for (final Map.Entry<String, String> entry : attributes.entrySet()) {
                            bufferedOut.write((entry.getKey() + ""="" + entry.getValue() + ""\n"").getBytes(""UTF-8""));
                        }
                    }
                }
            }
        }

        System.out.println(""Unpacked "" + inputFileCount + "" packages into "" + outputFileCount + "" files"");
    }",try (final FileInputStream fis = new FileInputStream(inFile);,"Unsanitized input from a command line argument flows into java.io.FileInputStream, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to read arbitrary files."
CWE-23,vespa-engine/vespa,vespa-testrunner-components/src/main/java/com/yahoo/vespa/hosted/testrunner/TestRunner.java,Java,153,"private void runTests(TestProfile testProfile, byte[] testConfig) {
        ProcessBuilder builder = testBuilder.apply(testProfile);
        {
            LogRecord record = new LogRecord(Level.INFO,
                                             String.format(""Starting %s. Artifacts directory: %s Config file: %s\nCommand to run: %s\nEnv: %s\n"",
                                                           testProfile.name(), artifactsPath, configFile,
                                                           String.join("" "", builder.command()),
                                                           builder.environment()));
            log.put(record.getSequenceNumber(), record);
            logger.log(record);
            log.put(record.getSequenceNumber(), record);
            logger.log(record);
        }

        boolean success;
        try {
            writeTestApplicationPom(testProfile);
            Files.write(configFile, testConfig);
            Files.write(settingsFile, settingsXml.getBytes());

            Process mavenProcess = builder.start();
            BufferedReader in = new BufferedReader(new InputStreamReader(mavenProcess.getInputStream()));
            HtmlLogger htmlLogger = new HtmlLogger();
            in.lines().forEach(line -> {
                LogRecord html = htmlLogger.toLog(line);
                log.put(html.getSequenceNumber(), html);
            });
            success = mavenProcess.waitFor() == 0;
        }
        catch (Exception exception) {
            LogRecord record = new LogRecord(SEVERE, ""Failed to execute maven command: "" + String.join("" "", builder.command()));
            record.setThrown(exception);
            logger.log(record);
            log.put(record.getSequenceNumber(), record);
            status = Status.ERROR;
            return;
        }
        status = success ? Status.SUCCESS : Status.FAILURE;
    }","Files.write(configFile, testConfig);","Unsanitized input from an environment path variable flows into java.nio.file.Files.write, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to write to arbitrary files."
CWE-23,apache/poi,poi-scratchpad/src/main/java/org/apache/poi/hwpf/converter/WordToHtmlConverter.java,Java,152,"public static void main( String[] args )
    throws IOException, ParserConfigurationException, TransformerException {
        if ( args.length < 2 ) {
            System.err.println( ""Usage: WordToHtmlConverter <inputFile.doc> <saveTo.html>"" );
            return;
        }

        System.out.println( ""Converting "" + args[0] );
        System.out.println( ""Saving output to "" + args[1] );

        Document doc = WordToHtmlConverter.process( new File( args[0] ) );

        DOMSource domSource = new DOMSource( doc );
        StreamResult streamResult = new StreamResult( new File(args[1]) );

        Transformer serializer = XMLHelper.newTransformer();
        
        serializer.setOutputProperty( OutputKeys.METHOD, ""html"" );
        serializer.transform( domSource, streamResult );
    }",Document doc = WordToHtmlConverter.process( new File( args[0] ) );,"Unsanitized input from a command line argument flows into java.nio.file.Files.newInputStream, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to read arbitrary files."
CWE-23,jitsi/jitsi,modules/launcher/src/main/java/net/java/sip/communicator/launcher/Jitsi.java,Java,316,"static void setScHomeDir()
    {
        
        String profileLocation = System.getProperty(PNAME_SC_HOME_DIR_LOCATION);
        String cacheLocation = System.getProperty(PNAME_SC_CACHE_DIR_LOCATION);
        String logLocation = System.getProperty(PNAME_SC_LOG_DIR_LOCATION);
        String name = System.getProperty(PNAME_SC_HOME_DIR_NAME);

        boolean isHomeDirnameForced = name != null;

        if (profileLocation == null
            || cacheLocation == null
            || logLocation == null
            || name == null)
        {
            String defaultLocation = System.getProperty(""user.home"");
            String defaultName = "".jitsi"";

            
            
            
            
            
            boolean chekLegacyDirNames
                = (name == null) || name.equals(OVERRIDABLE_DIR_NAME);

            if (System.getProperty(""os.name"", ""unknown"").contains(""Mac""))
            {
                if (profileLocation == null)
                    profileLocation =
                            System.getProperty(""user.home"") + File.separator
                            + ""Library"" + File.separator
                            + ""Application Support"";
                if (cacheLocation == null)
                    cacheLocation =
                        System.getProperty(""user.home"") + File.separator
                        + ""Library"" + File.separator
                        + ""Caches"";
                if (logLocation == null)
                    logLocation =
                        System.getProperty(""user.home"") + File.separator
                        + ""Library"" + File.separator
                        + ""Logs"";

                if (name == null)
                    name = OVERRIDABLE_DIR_NAME;
            }
            else if (System.getProperty(""os.name"", ""unknown"").contains(""Windows""))
            {
                
                if (profileLocation == null)
                    profileLocation = System.getenv(""APPDATA"");
                if (cacheLocation == null)
                    cacheLocation = System.getenv(""LOCALAPPDATA"");
                if (logLocation == null)
                    logLocation = System.getenv(""LOCALAPPDATA"");
                if (name == null)
                    name = OVERRIDABLE_DIR_NAME;
            }

            
            if (profileLocation == null)
                profileLocation = defaultLocation;
            if (cacheLocation == null)
                cacheLocation = profileLocation;
            if (logLocation == null)
                logLocation = profileLocation;
            if (name == null)
                name = defaultName;

            
            if (!isHomeDirnameForced
                && !new File(profileLocation, name).isDirectory()
                && new File(defaultLocation, defaultName).isDirectory())
            {
                profileLocation = defaultLocation;
                name = defaultName;
            }

            
            
            if(chekLegacyDirNames
                    && !checkHomeFolderExist(profileLocation, name))
            {
                
                for (String dir : LEGACY_DIR_NAMES)
                {
                    
                    if (checkHomeFolderExist(profileLocation, dir))
                    {
                        name = dir;
                        break;
                    }

                    
                    if (checkHomeFolderExist(defaultLocation, dir))
                    {
                        name = dir;
                        profileLocation = defaultLocation;
                        break;
                    }
                }
            }

            System.setProperty(PNAME_SC_HOME_DIR_LOCATION, profileLocation);
            System.setProperty(PNAME_SC_CACHE_DIR_LOCATION, cacheLocation);
            System.setProperty(PNAME_SC_LOG_DIR_LOCATION, logLocation);
            System.setProperty(PNAME_SC_HOME_DIR_NAME, name);
        }

        
        new File(new File(logLocation, name), ""log"").mkdirs();
    }","if (checkHomeFolderExist(profileLocation, dir))","Unsanitized input from an environment path variable flows into exists, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to bypass the logic of the application in the conditional expression."
CWE-23,JetBrains/intellij-community,xml/tests/src/com/intellij/xml/XMLCatalogManagerTest.java,Java,107,"private XMLCatalogManager getManager() {
    return new XMLCatalogManager(getTestDataPath() + ""catalog.properties"");
  }","return new XMLCatalogManager(getTestDataPath() + ""catalog.properties"");","Unsanitized input from an environment path variable flows into java.io.FileInputStream, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to read arbitrary files."
CWE-23,iiordanov/remote-desktop-clients,pubkeyGenerator/src/main/java/net/sourceforge/jsocks/server/ServerAuthenticatorNone.java,Java,167,"public ServerAuthenticator startSession(Socket s) throws IOException {

        PushbackInputStream in = new PushbackInputStream(s.getInputStream());
        OutputStream out = s.getOutputStream();

        int version = in.read();
        if (version == 5) {
            if (!selectSocks5Authentication(in, out, 0))
                return null;
        } else if (version == 4) {
            
            in.unread(version);
        } else
            return null;

        return new ServerAuthenticatorNone(in, out);
    }",PushbackInputStream in = new PushbackInputStream(s.getInputStream());,"Unsanitized input from data from a remote resource flows into java.io.PushbackInputStream, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to read arbitrary files."
CWE-23,apache/kylin,src/tool/src/main/java/org/apache/kylin/tool/daemon/handler/SuicideStateHandler.java,Java,42,"public HandleResult doHandle(CheckResult checkResult) {
        logger.info(""Start to suicide ..."");

        String pidFile = getKylinHome() + ""/kgid"";

        File file = new File(pidFile);
        try {
            if (Files.deleteIfExists(file.toPath())) {
                logger.info(""Deleted file: {}"", pidFile);
            } else {
                logger.warn(""Can not delete the file: {}"", pidFile);
            }
        } catch (IOException e) {
            logger.error(""Failed to delete the file: {}"", pidFile);
        }

        Unsafe.systemExit(0);
        return new HandleResult(HandleStateEnum.STOP_CHECK);
    }",if (Files.deleteIfExists(file.toPath())) {,"Unsanitized input from an environment path variable flows into java.nio.file.Files.deleteIfExists, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to delete arbitrary files."
CWE-23,forezp/SpringCloudLearning,sc-2020-chapter3/.mvn/wrapper/MavenWrapperDownloader.java,Java,80,"public static void main(String args[]) {
        System.out.println(""- Downloader started"");
        File baseDirectory = new File(args[0]);
        System.out.println(""- Using base directory: "" + baseDirectory.getAbsolutePath());

        
        
        File mavenWrapperPropertyFile = new File(baseDirectory, MAVEN_WRAPPER_PROPERTIES_PATH);
        String url = DEFAULT_DOWNLOAD_URL;
        if (mavenWrapperPropertyFile.exists()) {
            FileInputStream mavenWrapperPropertyFileInputStream = null;
            try {
                mavenWrapperPropertyFileInputStream = new FileInputStream(mavenWrapperPropertyFile);
                Properties mavenWrapperProperties = new Properties();
                mavenWrapperProperties.load(mavenWrapperPropertyFileInputStream);
                url = mavenWrapperProperties.getProperty(PROPERTY_NAME_WRAPPER_URL, url);
            } catch (IOException e) {
                System.out.println(""- ERROR loading '"" + MAVEN_WRAPPER_PROPERTIES_PATH + ""'"");
            } finally {
                try {
                    if (mavenWrapperPropertyFileInputStream != null) {
                        mavenWrapperPropertyFileInputStream.close();
                    }
                } catch (IOException e) {
                    
                }
            }
        }
        System.out.println(""- Downloading from: "" + url);

        File outputFile = new File(baseDirectory.getAbsolutePath(), MAVEN_WRAPPER_JAR_PATH);
        if (!outputFile.getParentFile().exists()) {
            if (!outputFile.getParentFile().mkdirs()) {
                System.out.println(
                        ""- ERROR creating output directory '"" + outputFile.getParentFile().getAbsolutePath() + ""'"");
            }
        }
        System.out.println(""- Downloading to: "" + outputFile.getAbsolutePath());
        try {
            downloadFileFromURL(url, outputFile);
            System.out.println(""Done"");
            System.exit(0);
        } catch (Throwable e) {
            System.out.println(""- Error downloading"");
            e.printStackTrace();
            System.exit(1);
        }
    }",if (!outputFile.getParentFile().exists()) {,"Unsanitized input from a command line argument flows into exists, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to bypass the logic of the application in the conditional expression."
CWE-23,naver/ngrinder,ngrinder-controller/src/main/java/org/ngrinder/user/controller/UserApiController.java,Java,250,"public User getOne(@PathVariable(""userId"") String userId) {
		return userService.getOne(userId);
	}",return userService.getOne(userId);,"Unsanitized input from the request URL flows into org.apache.commons.io.FileUtils.deleteQuietly, where it is used as a path. This may result in a Path Traversal vulnerability and allow an attacker to delete arbitrary files."
